"Kingdom","Phylum","Class","Order","Family","Genus","Species","ASV","Sequence","Group"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18793",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20456",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20457",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20543",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20544",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20546",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20548",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20552",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20565",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20566",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20567",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20568",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20595",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20596",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20607",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20609",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20610",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20611",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20612",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20613",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20614",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20615",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20616",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20618",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20619",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20620",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20621",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20622",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20624",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20625",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20626",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20629",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20635",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20636",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20637",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20638",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20639",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20645",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20646",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20647",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20652",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20703",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20705",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20706",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20707",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20708",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20710",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20711",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20713",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_20716",NA,"RGM_Control"
"Bacteria","Fibrobacterota","Chitinivibrionia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,"ASV_21724",NA,"RGM_Control"
"Bacteria","Fibrobacterota","Chitinivibrionia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,"ASV_21725",NA,"RGM_Control"
"Bacteria","Fibrobacterota","Chitinivibrionia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,"ASV_21726",NA,"RGM_Control"
"Bacteria","Fibrobacterota","Chitinivibrionia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,"ASV_21727",NA,"RGM_Control"
"Bacteria","Fibrobacterota","Chitinivibrionia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,"ASV_21728",NA,"RGM_Control"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"ASV_478",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1357",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1358",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1359",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1360",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1361",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1362",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1363",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1364",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1365",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1366",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1367",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1368",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1369",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1370",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1371",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1372",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1373",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1374",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1375",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1376",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1377",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1378",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1379",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1380",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1381",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1382",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1383",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1384",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1385",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1386",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1387",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1388",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1389",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1390",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1391",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1392",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1393",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1394",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA,"ASV_1395",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1396",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1397",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1398",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1399",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1400",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1401",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1402",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1403",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1404",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1405",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1406",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1407",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1408",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1409",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1410",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1411",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1412",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1413",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1414",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1415",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1416",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1417",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1418",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1419",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1420",NA,"LIA_Latrine"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Incertae_Sedis",NA,"ASV_1421",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18603",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18604",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18605",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18606",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18607",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18608",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18609",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18610",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18611",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18612",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18613",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18614",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18615",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18616",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18617",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18618",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18619",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18620",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18621",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18622",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18623",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18624",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18625",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18626",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18627",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18628",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18629",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18630",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18631",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18632",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18633",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18634",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18635",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18636",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18637",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18638",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18639",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18640",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18641",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18642",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18643",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18644",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18645",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18646",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18647",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18648",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18649",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18650",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18651",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18652",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18653",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18654",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18655",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18656",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18657",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18658",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18659",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18660",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18661",NA,"LIA_Latrine"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"ASV_18662",NA,"LIA_Latrine"
